Date,Open,High,Low,Close,Adj Close,Volume
2007-10-01,86.3437728881836,94.2187728881836,74.25001525878906,80.97189331054688,41.621822357177734,1040749988
2008-01-01,81.39376831054688,87.7500228881836,44.409385681152344,55.29376220703125,28.422548294067383,1025523560
2008-04-01,55.6875114440918,61.59376525878906,42.8906364440918,44.1562614440918,22.851207733154297,341290671
2008-07-01,44.1562614440918,59.709388732910156,39.45938491821289,48.26251220703125,24.976221084594727,366174271
2008-10-01,48.881263732910156,53.381263732910156,29.25000762939453,46.77188491821289,24.44992446899414,412578278
2009-01-01,48.318763732910156,56.53126525878906,40.2187614440918,53.7750129699707,28.110803604125977,389727375
2009-04-01,56.193763732910156,73.12501525878906,50.3437614440918,61.537513732910156,32.42308044433594,628300317
2009-07-01,61.621891021728516,68.20314025878906,55.51876449584961,61.84688949584961,32.586090087890625,371578988
2009-10-01,61.93126678466797,64.12501525878906,53.46563720703125,61.959388732910156,32.932212829589844,262434351
2010-01-01,61.959388732910156,68.31564331054688,57.459388732910156,60.271888732910156,32.03528594970703,175806409
2010-04-01,60.46876525878906,67.78126525878906,56.27813720703125,58.5562629699707,31.305126190185547,142703918
2010-07-01,58.33126449584961,62.29689025878906,55.4062614440918,59.90626525878906,32.02685546875,195847504
2010-10-01,60.131263732910156,63.928138732910156,51.63751220703125,55.29376220703125,29.93027687072754,1293032333
2011-01-01,55.37813949584961,58.725013732910156,52.396888732910156,57.318763732910156,31.026405334472656,720311847
2011-04-01,57.0093879699707,62.71876525878906,53.4375114440918,61.59376525878906,33.5750732421875,366653744
2011-07-01,61.87501525878906,63.11251449584961,52.5937614440918,55.37813949584961,30.186901092529297,422424599
2011-10-01,55.09688949584961,60.75001525878906,52.959388732910156,56.3062629699707,31.228567123413086,306283635
2012-01-01,56.053138732910156,64.80001831054688,55.29376220703125,60.834388732910156,33.739959716796875,460676803
2012-04-01,60.80626678466797,64.88439178466797,56.3062629699707,63.871891021728516,35.7801399230957,279265988
2012-07-01,63.90001678466797,70.14376831054688,61.059391021728516,67.78126525878906,37.970115661621094,321689197
2012-10-01,67.52813720703125,68.87814331054688,63.168766021728516,64.54689025878906,36.675079345703125,329701909
2013-01-01,64.77188873291016,65.78439331054688,56.7281379699707,59.51251220703125,33.814579010009766,442373381
2013-04-01,59.20314025878906,65.75626373291016,57.40313720703125,62.606266021728516,36.30984878540039,286825967
2013-07-01,62.15626525878906,63.731266021728516,48.68438720703125,55.15313720703125,31.987247467041016,502329345
2013-10-01,55.2656364440918,58.2750129699707,51.553138732910156,56.193763732910156,33.1131706237793,1380270717
2014-01-01,56.1656379699707,60.918766021728516,52.4531364440918,59.06251525878906,34.803627014160156,666629079
2014-04-01,59.34376525878906,80.21251678466797,57.37501525878906,78.30001831054688,46.97972106933594,864850123
2014-07-01,78.75001525878906,82.65939331054688,71.55001831054688,76.07814025878906,45.6465950012207,601935576
2014-10-01,76.50001525878906,84.88127136230469,72.87189483642578,77.62501525878906,47.19569396972656,434904754
2015-01-01,77.62501525878906,89.4375228881836,75.09376525878906,81.7031478881836,49.6751823425293,267623518
2015-04-01,81.61876678466797,87.7500228881836,77.28752136230469,78.24376678466797,47.85566711425781,268311842
2015-07-01,78.27189636230469,80.60626983642578,67.80938720703125,74.44689178466797,45.53341293334961,180320117
2015-10-01,74.81251525878906,80.2968978881836,70.98751831054688,79.39689636230469,49.25703430175781,207156431
2016-01-01,79.53752136230469,84.5718994140625,72.67501831054688,78.24376678466797,48.541629791259766,585508400
2016-04-01,78.63751983642578,92.1656494140625,77.68126678466797,91.7437744140625,57.33507537841797,381479181
2016-07-01,92.2500228881836,105.5812759399414,90.11251831054688,99.30940246582031,62.06320571899414,524570993
2016-10-01,99.64689636230469,110.47502899169922,93.9094009399414,103.2187728881836,65.21704864501953,480156281
2017-01-01,103.2187728881836,117.70315551757812,102.7125244140625,110.98127746582031,70.12166595458984,615146240
2017-04-01,112.16252899169922,120.93753051757812,108.6187744140625,118.43440246582031,75.32938385009766,531690236
2017-07-01,118.12503051757812,127.46253204345703,115.31253051757812,118.68753051757812,75.49040222167969,478921939
2017-10-01,118.68753051757812,124.03128051757812,108.78752899169922,112.6968994140625,73.21470642089844,744380500
2018-01-01,111.96565246582031,114.32815551757812,106.3125228881836,108.70315551757812,70.62012481689453,708635063
2018-04-01,108.50627899169922,121.50003051757812,103.02189636230469,105.1031494140625,69.4416732788086,1050609743
2018-07-01,105.1875228881836,115.31253051757812,97.9312744140625,105.97502899169922,70.0177001953125,544686939
2018-10-01,105.91877746582031,112.50003051757812,99.36564636230469,111.74065399169922,75.26283264160156,491840650
2019-01-01,111.0656509399414,115.1437759399414,97.0312728881836,111.31877899169922,74.97869110107422,712730708
2019-04-01,111.4875259399414,118.6594009399414,99.8156509399414,116.38127899169922,81.6474380493164,722481752
2019-07-01,116.57815551757812,121.64065551757812,104.0625228881836,111.96565246582031,78.54965209960938,779053535
