Date,Open,High,Low,Close,Adj Close,Volume
1996-01-01,41.431251525878906,41.4375,24.375,32.0625,20.882076263427734,3776400
1996-04-01,32.0625,49.375,31.762500762939453,44.98125076293945,29.295970916748047,14541600
1996-07-01,44.5,46.25,37.875,39.71875,25.86853790283203,21440000
1996-10-01,39.375,82.48750305175781,31.90625,40.131248474121094,26.137191772460938,13212800
1997-01-01,41.23749923706055,94.23750305175781,39.0,39.25,25.563243865966797,20933200
1997-04-01,39.5,79.25,39.375,54.57500076293945,35.5443115234375,38596800
1997-07-01,54.875,61.86249923706055,45.662498474121094,51.34375,33.89030456542969,25810400
1997-10-01,48.75,50.0,34.5,41.087501525878906,27.12049674987793,17343600
1998-01-01,40.25,41.34375,26.131250381469727,34.08124923706055,22.495895385742188,36824400
1998-04-01,34.931251525878906,40.0625,22.325000762939453,27.137500762939453,17.91255760192871,27047200
1998-07-01,26.75,27.125,16.756250381469727,22.768749237060547,15.460309028625488,45556000
1998-10-01,22.768749237060547,40.75,17.512500762939453,20.625,14.004670143127441,31394000
1999-01-01,20.5,61.25,20.399999618530273,28.25,19.182151794433594,46355680
1999-04-01,28.5,54.974998474121094,23.875,31.53125,21.410173416137695,67439920
1999-07-01,31.625,58.125,31.387500762939453,42.84375,29.725202560424805,90033952
1999-10-01,43.25,109.4749984741211,39.32500076293945,52.46875,36.403072357177734,43969304
2000-01-01,56.662498474121094,83.0,38.5625,39.73125076293945,27.56573486328125,60033600
2000-04-01,39.875,45.618751525878906,22.643749237060547,26.506250381469727,18.390167236328125,89851128
2000-07-01,26.737499237060547,29.362499237060547,19.875,23.149999618530273,16.344406127929688,123247752
2000-10-01,23.149999618530273,23.75,15.768750190734863,18.568750381469727,13.109938621520996,234311344
2001-01-01,18.737499237060547,23.6875,14.0625,14.987500190734863,10.581499099731445,435611752
2001-04-01,14.793749809265137,17.975000381469727,10.006250381469727,10.056249618530273,7.099929332733154,99863504
2001-07-01,10.6875,11.012499809265137,6.375,6.706250190734863,4.947686672210693,54612920
