Date,Open,High,Low,Close,Adj Close,Volume
2017-11-01,373.70001220703125,494.29998779296875,357.1499938964844,427.0,419.7850646972656,120223035
2018-02-01,429.95001220703125,546.8499755859375,416.1000061035156,518.0499877929688,511.1053161621094,99960150
2018-05-01,518.0499877929688,548.25,450.6000061035156,502.70001220703125,495.9610900878906,99836169
2018-08-01,500.29998779296875,504.75,355.0,372.29998779296875,367.3091735839844,69924515
2018-11-01,377.5,409.3999938964844,344.3999938964844,371.6000061035156,366.6185607910156,57991485
2019-02-01,372.8500061035156,413.70001220703125,345.75,404.54998779296875,399.1268005371094,136256859
2019-05-01,404.54998779296875,533.0,374.25,493.5,489.0616149902344,167514695
2019-08-01,493.0,646.4000244140625,480.3999938964844,626.2000122070312,620.5681762695312,373352618
2019-11-01,626.0,646.0,565.0,599.2000122070312,593.8109741210938,179871154
2020-02-01,598.2000122070312,609.0,340.0,501.04998779296875,496.543701171875,256322573
2020-05-01,501.04998779296875,647.5999755859375,464.0,627.0999755859375,621.4600219726562,327037203
2020-08-01,624.0,624.0,555.9500122070312,589.75,584.4459228515625,211269989
2020-11-01,590.7999877929688,731.0,585.5999755859375,677.9500122070312,671.852783203125,255692157
2021-02-01,678.2999877929688,746.0,660.7000122070312,665.0999755859375,659.1182861328125,215022955
2021-05-01,660.0,731.5,657.0999755859375,664.0499877929688,658.0777587890625,224818519
2021-08-01,669.0,775.6500244140625,656.0,680.4500122070312,676.3202514648438,211232718
2021-11-01,680.4500122070312,723.9500122070312,615.4500122070312,622.4500122070312,618.6723022460938,137586215
2022-02-01,626.25,647.2999877929688,497.04998779296875,582.4000244140625,578.8653564453125,333636176
2022-05-01,577.4500122070312,617.4500122070312,519.0499877929688,555.5,552.1286010742188,237802499
2022-08-01,560.0,605.9000244140625,510.0,540.4500122070312,538.6738891601562,214763158
2022-11-01,543.0499877929688,620.5999755859375,525.0499877929688,578.8499755859375,576.9476928710938,211526265
2023-02-01,582.9000244140625,584.6500244140625,457.79998779296875,529.75,528.009033203125,300407229
2023-05-01,529.75,690.8499755859375,529.5499877929688,646.8499755859375,644.7241821289062,266072044
2023-08-01,641.1500244140625,677.5499877929688,600.75,618.3499755859375,618.3499755859375,172592824
2023-11-01,621.7999877929688,677.0,613.2000122070312,668.0,668.0,39360510
