Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,20.399999618530273,28.066665649414062,13.733332633972168,18.333332061767578,14.980496406555176,149179500
2002-10-01,17.733333587646484,18.66666603088379,14.133333206176758,16.0,13.073884963989258,19883250
2003-01-01,16.266666412353516,18.66666603088379,11.800000190734863,12.0,9.805415153503418,28222650
2003-04-01,12.0,29.733333587646484,12.0,26.0,21.24506378173828,193422150
2003-07-01,27.333332061767578,42.79999923706055,22.66666603088379,39.20000076293945,32.03102111816406,341319450
2003-10-01,39.93333435058594,56.0,35.33333206176758,48.79999923706055,39.87535095214844,154214100
2004-01-01,48.79999923706055,48.79999923706055,6.666666030883789,30.626665115356445,25.02559471130371,12054615
2004-04-01,30.66666603088379,36.133331298828125,26.066665649414062,35.03666687011719,28.629085540771484,14514360
2004-07-01,36.0,48.98666763305664,33.69333267211914,43.106666564941406,35.223228454589844,13427265
2004-10-01,42.9900016784668,53.86666488647461,40.666664123535156,51.75666427612305,42.298004150390625,24514140
2005-01-01,51.733333587646484,56.459999084472656,43.40666580200195,48.793331146240234,39.8762321472168,18843840
2005-04-01,49.38666534423828,59.93333435058594,46.666664123535156,54.13666534423828,44.243064880371094,20136840
2005-07-01,54.130001068115234,73.61666870117188,35.59000015258789,69.8499984741211,57.08473205566406,35703348
2005-10-01,69.0,84.1500015258789,60.016666412353516,79.94999694824219,65.62782287597656,35121855
2006-01-01,81.0,105.43333435058594,80.33333587646484,87.44999694824219,71.78427124023438,30828225
2006-04-01,89.30000305175781,104.23332977294922,70.0,78.93333435058594,64.79328918457031,35472456
2006-07-01,77.69999694824219,86.33333587646484,65.05000305175781,81.41666412353516,66.8317642211914,34306641
2006-10-01,81.41666412353516,113.26666259765625,78.03333282470703,100.06666564941406,82.4875259399414,53329128
2007-01-01,100.06666564941406,117.0,94.33333587646484,108.21666717529297,89.20578002929688,37390437
2007-04-01,106.68333435058594,117.0,89.36666870117188,103.80000305175781,85.89244079589844,50975796
2007-07-01,104.0,135.3333282470703,96.75,132.43333435058594,109.58595275878906,66779814
2007-10-01,123.43333435058594,134.63333129882812,103.33333587646484,116.31666564941406,96.24971008300781,69825705
2008-01-01,116.66666412353516,141.6666717529297,75.66666412353516,87.38333129882812,72.3079605102539,72511512
2008-04-01,89.63333129882812,121.30000305175781,78.33333587646484,94.0999984741211,77.86588287353516,44568357
2008-07-01,92.66666412353516,123.33333587646484,84.0,103.18333435058594,85.38216400146484,51454017
2008-10-01,103.41666412353516,103.5,43.33333206176758,72.03333282470703,59.96089553833008,49921419
2009-01-01,71.33333587646484,83.33333587646484,47.666664123535156,65.5,54.52252197265625,30984852
2009-04-01,66.66666412353516,118.5999984741211,64.33333587646484,95.16666412353516,79.21720123291016,132736475
2009-07-01,96.63333129882812,123.56666564941406,88.5999984741211,110.56666564941406,92.03624725341797,110780171
2009-10-01,111.26666259765625,120.0,88.5999984741211,115.80000305175781,97.27198791503906,122335661
2010-01-01,116.53333282470703,122.96666717529297,97.33333587646484,99.46666717529297,83.5519790649414,67271960
2010-04-01,100.0,132.96665954589844,95.03333282470703,122.69999694824219,103.06796264648438,181186664
2010-07-01,122.26666259765625,133.5,115.03333282470703,119.5999984741211,100.4639663696289,118937021
2010-10-01,120.0999984741211,146.46665954589844,100.83333587646484,115.30000305175781,97.864013671875,200225245
2011-01-01,115.33333587646484,117.16666412353516,83.4000015258789,99.63333129882812,84.56651306152344,126746481
2011-04-01,101.33333587646484,114.19999694824219,93.66666412353516,101.80000305175781,86.40553283691406,90665796
2011-07-01,103.13333129882812,114.46666717529297,88.66666412353516,91.80000305175781,77.91775512695312,107433081
2011-10-01,91.80000305175781,103.33333587646484,80.0,84.5999984741211,72.72921752929688,93214859
2012-01-01,84.96666717529297,113.56666564941406,83.5,86.73332977294922,74.56320190429688,143909650
2012-04-01,86.66666412353516,91.16666412353516,69.4000015258789,83.93333435058594,72.15611267089844,153622396
2012-07-01,84.46666717529297,89.53333282470703,71.13333129882812,87.76666259765625,76.61054992675781,72028582
2012-10-01,88.36666870117188,90.0,67.69999694824219,86.80000305175781,76.07882690429688,172046886
2013-01-01,87.16666412353516,96.13333129882812,74.0,78.26666259765625,68.59949493408203,161066414
2013-04-01,78.69999694824219,111.66666412353516,78.30000305175781,90.5,79.32182312011719,173896877
2013-07-01,90.5,102.0,80.5999984741211,96.5666732788086,84.63916015625,238927741
2013-10-01,96.33333587646484,133.60000610351562,94.5,131.96665954589844,117.87911224365234,155632948
2014-01-01,131.96665954589844,145.13333129882812,117.73332977294922,122.96666717529297,109.83989715576172,151313195
2014-04-01,123.66666412353516,229.93333435058594,122.66666412353516,227.63333129882812,203.33334350585938,328289151
2014-07-01,226.10000610351562,259.1333312988281,198.10000610351562,226.6999969482422,202.49961853027344,169596185
2014-10-01,225.46665954589844,246.6666717529297,199.63333129882812,231.03334045410156,208.87831115722656,136158863
2015-01-01,230.8000030517578,305.23333740234375,210.1999969482422,294.76666259765625,266.4998779296875,167906260
2015-04-01,295.6666564941406,383.20001220703125,264.8999938964844,357.0666809082031,322.8255615234375,267416878
2015-07-01,359.20001220703125,384.26666259765625,292.0,305.5333251953125,276.23406982421875,169216367
2015-10-01,308.9333190917969,326.5333251953125,256.6666564941406,292.0666809082031,266.58929443359375,126744238
2016-01-01,292.0666809082031,322.0,244.8333282470703,318.4666748046875,290.6864318847656,94642344
2016-04-01,316.29998779296875,411.29998779296875,299.0333251953125,366.73333740234375,334.74267578125,173229608
2016-07-01,369.26666259765625,473.79998779296875,358.8999938964844,449.23333740234375,413.5816345214844,161980532
2016-10-01,450.6000061035156,487.1333312988281,389.4666748046875,431.3333435058594,397.10223388671875,127289645
2017-01-01,432.8666687011719,503.0,430.0,484.6000061035156,446.14154052734375,135500088
