Date,Open,High,Low,Close,Adj Close,Volume
2003-03-01,11.199999809265137,19.299999237060547,11.047499656677246,18.709999084472656,15.626861572265625,445516060
2003-06-01,18.8700008392334,35.5,18.63249969482422,35.02000045776367,29.24921226501465,383355740
2003-09-01,35.43250274658203,54.95000076293945,34.25,54.032501220703125,45.61528015136719,261122020
2003-12-01,54.0,99.6500015258789,51.25,95.97000122070312,81.01973724365234,98544440
2004-03-01,96.25,102.4000015258789,58.127498626708984,69.51000213623047,58.68169403076172,84471280
2004-06-01,69.5,71.17500305175781,52.0,58.79499816894531,49.63588333129883,42017200
2004-09-01,57.54999923706055,72.25,51.60499954223633,58.27750015258789,49.55952072143555,62013820
2004-12-01,57.0,72.5,52.0,52.50749969482422,44.652679443359375,60736220
2005-03-01,53.20000076293945,56.275001525878906,45.0,54.397499084472656,46.259952545166016,26843720
2005-06-01,54.20000076293945,76.8499984741211,51.752498626708984,75.69000244140625,64.3672103881836,40767400
2005-09-01,76.94999694824219,84.5,63.099998474121094,73.28500366210938,62.719383239746094,41048260
2005-12-01,73.875,93.25,71.5,85.58999633789062,73.2503433227539,39924600
2006-03-01,85.0,100.75,59.0,69.00250244140625,59.05428695678711,47291380
2006-06-01,69.80000305175781,93.55249786376953,55.502498626708984,89.58499908447266,76.66938781738281,34028940
2006-09-01,89.75,159.0,89.75,150.25,129.30076599121094,147001620
2006-12-01,152.39999389648438,177.0,117.25,145.4250030517578,125.14849090576172,125296120
2007-03-01,147.0,252.4399871826172,128.5,248.7449951171875,214.06271362304688,130034540
2007-06-01,251.0,358.7550048828125,235.5050048828125,293.5874938964844,253.4975128173828,201597024
2007-09-01,299.5,444.9750061035156,285.0,406.0874938964844,350.6354675292969,63439016
2007-12-01,409.75,482.48748779296875,292.5,343.86248779296875,296.9073486328125,29581852
2008-03-01,343.6000061035156,387.5,275.0,370.36248779296875,319.7886962890625,24019244
2008-06-01,371.5,408.67498779296875,311.25,381.61248779296875,329.5025329589844,31358164
2008-09-01,381.23748779296875,399.20001220703125,223.5124969482422,306.61248779296875,265.4877014160156,31333304
2008-12-01,282.5625,342.0,198.25,217.10000610351562,187.98117065429688,50642024
2009-03-01,214.97500610351562,301.2250061035156,188.75,287.73748779296875,249.1443328857422,38726792
2009-06-01,295.0,324.75,225.0,263.2250061035156,227.91958618164062,35831688
2009-09-01,265.0,315.0,251.14999389648438,302.6499938964844,263.3999938964844,42925848
2009-12-01,305.5249938964844,357.3999938964844,277.5,311.5,271.1022644042969,33644104
2010-03-01,311.5,374.0,275.5,371.70001220703125,323.4951171875,26893508
2010-06-01,368.0,398.54998779296875,355.04998779296875,371.9750061035156,323.734375,17659202
2010-09-01,372.5,388.0,297.0249938964844,308.4750061035156,270.5473937988281,24849692
2010-12-01,309.0,337.2749938964844,292.57501220703125,294.75,258.5098571777344,16921288
2011-03-01,296.07501220703125,388.5,290.875,387.92498779296875,340.2289123535156,31478118
2011-06-01,393.70001220703125,420.95001220703125,345.0249938964844,362.6000061035156,318.017578125,22306792
2011-09-01,362.6000061035156,389.4750061035156,346.54998779296875,374.1000061035156,332.3397216796875,14296516
2011-12-01,378.9750061035156,411.17498779296875,347.0,363.8999938964844,323.2782897949219,22912990
2012-03-01,363.57501220703125,475.3999938964844,357.5249938964844,466.75,414.647216796875,23741416
2012-06-01,465.0,600.8499755859375,449.4750061035156,569.9749755859375,506.3494567871094,24851166
2012-09-01,574.6500244140625,617.2000122070312,512.5,592.4500122070312,532.6049194335938,40803956
2012-12-01,588.4749755859375,599.0,497.0,505.0,453.98846435546875,22545970
2013-03-01,506.0,576.0,462.2250061035156,488.79998779296875,439.4248352050781,20288838
2013-06-01,487.5,512.7249755859375,452.625,497.125,446.9089050292969,21723248
2013-09-01,497.5,591.7249755859375,465.125,576.1500244140625,526.0943603515625,26951164
2013-12-01,576.8250122070312,723.5,548.5,712.2750244140625,650.3929443359375,22891148
2014-03-01,715.5,727.5,605.0,637.5999755859375,582.20556640625,21526590
2014-06-01,637.5999755859375,801.7000122070312,614.1500244140625,782.375,714.402587890625,23684816
2014-09-01,783.2249755859375,944.0250244140625,780.0,863.9000244140625,799.5661010742188,19977324
2014-12-01,862.5,895.0,786.0,849.5999755859375,786.3309326171875,18877350
2015-03-01,872.5,984.5,837.2999877929688,909.9500122070312,842.1867065429688,21748904
2015-06-01,911.0,1242.3499755859375,863.9000244140625,1182.050048828125,1094.02392578125,25228620
2015-09-01,1194.8499755859375,1207.5,1003.1749877929688,1150.300048828125,1075.4095458984375,26566740
2015-12-01,1143.0,1185.5999755859375,917.7999877929688,950.5499877929688,888.6642456054688,20943089
2016-03-01,955.0,1123.300048828125,935.0999755859375,1099.449951171875,1027.869873046875,22316956
2016-06-01,1092.0,1381.5999755859375,1057.0,1322.5,1249.1993408203125,23903986
2016-09-01,1320.0,1360.199951171875,1111.0,1174.0,1108.929931640625,21053180
2016-12-01,1184.0,1184.0,671.5,758.8499755859375,716.7902221679688,141052672
2017-03-01,762.4000244140625,795.0,532.6500244140625,582.1500244140625,549.8838500976562,115965599
2017-06-01,584.5999755859375,760.7999877929688,582.7999877929688,696.4000244140625,657.801513671875,67894145
2017-09-01,700.0,1117.5999755859375,692.5499877929688,1041.0,983.3018798828125,208887652
2017-12-01,1044.9000244140625,1142.0,978.3499755859375,1025.9000244140625,980.3060302734375,38007242
2018-03-01,1026.9000244140625,1223.0,980.5,1047.449951171875,1000.898193359375,34779562
2018-06-01,1049.3499755859375,1328.0,994.9500122070312,1305.9000244140625,1247.8621826171875,56888786
2018-09-01,1314.9000244140625,1578.0,1212.5,1439.3499755859375,1386.0357666015625,84624735
2018-12-01,1424.699951171875,1700.0,1420.050048828125,1654.25,1592.9759521484375,43329571
2019-03-01,1650.050048828125,1774.949951171875,1578.050048828125,1592.300048828125,1533.320556640625,35841539
2019-06-01,1597.25,1683.449951171875,1466.0,1625.4000244140625,1565.194580078125,37369187
2019-09-01,1625.4000244140625,1825.0,1570.5,1786.199951171875,1738.283203125,31673630
2019-12-01,1773.0999755859375,2236.39990234375,1772.550048828125,2106.949951171875,2050.428955078125,31864607
2020-03-01,2130.0,2474.449951171875,1626.0,2390.10009765625,2343.337646484375,54230216
2020-06-01,2402.10009765625,3335.0,2090.050048828125,3122.800048828125,3061.7021484375,86554722
2020-09-01,3114.0,3659.89990234375,2985.0,3605.10009765625,3534.566162109375,90708450
2020-12-01,3770.0,3914.949951171875,3311.39990234375,3363.10009765625,3297.301025390625,58639577
2021-03-01,3396.699951171875,4284.2001953125,3153.300048828125,4194.0,4111.9443359375,44242201
2021-06-01,4205.0,5219.0,4146.5,5173.60009765625,5072.37841796875,31304105
2021-09-01,5176.0,5425.10009765625,4635.0,4878.7998046875,4802.9541015625,33723724
2021-12-01,4880.35009765625,4977.7998046875,3788.949951171875,4265.0,4198.6962890625,37334286
2022-03-01,4265.0,4640.7998046875,3365.550048828125,3591.300048828125,3535.4697265625,35326329
2022-06-01,3627.199951171875,3973.89990234375,3446.0,3626.85009765625,3570.467041015625,29832481
2022-09-01,3577.300048828125,3903.949951171875,3195.14990234375,3404.699951171875,3377.4296875,34712312
2022-12-01,3409.89990234375,3640.0,2740.10009765625,2825.60009765625,2802.968017578125,31812676
2023-03-01,2836.5,3534.89990234375,2730.0,3443.60009765625,3416.018310546875,33106681
2023-06-01,3451.550048828125,3934.699951171875,3308.949951171875,3592.10009765625,3563.328857421875,30236108
2023-09-01,3586.0,3859.5,3295.300048828125,3688.5,3688.5,22294370
2023-11-24,3688.5,3778.949951171875,3686.949951171875,3764.800048828125,3764.800048828125,829600
