Date,Open,High,Low,Close,Adj Close,Volume
2002-08-01,25.756250381469727,28.237499237060547,19.731250762939453,20.418750762939453,12.280047416687012,970614768
2002-11-01,20.518749237060547,24.799999237060547,18.418750762939453,20.262500762939453,12.276230812072754,783391048
2003-02-01,20.387500762939453,22.462499618530273,15.899999618530273,16.868749618530273,10.22009563446045,573054696
2003-05-01,19.981250762939453,22.049999237060547,14.699999809265137,20.424999237060547,12.374678611755371,675938272
2003-08-01,20.631250381469727,28.587499618530273,19.0,27.118749618530273,16.430158615112305,988192320
2003-11-01,27.475000381469727,43.125,27.475000381469727,37.9375,22.984804153442383,789872864
2004-02-01,38.75,40.00749969482422,29.19499969482422,34.39500045776367,21.165494918823242,451151960
2004-05-01,34.13750076293945,43.625,30.6825008392334,39.5,24.64847183227539,429904216
2004-08-01,39.9375,50.875,37.537498474121094,45.52000045776367,28.405033111572266,288893240
2004-11-01,45.625,47.36249923706055,36.8125,41.33250045776367,25.791973114013672,275239960
2005-02-01,41.337501525878906,50.875,40.470001220703125,41.85749816894531,26.409317016601562,262398696
2005-05-01,42.5,51.6875,41.38750076293945,50.45000076293945,32.59660720825195,141118128
2005-08-01,50.0,62.5,44.125,52.400001525878906,33.85654830932617,243682104
2005-11-01,52.875,78.73750305175781,51.88750076293945,78.30000305175781,51.078765869140625,311423056
2006-02-01,78.25,88.5,68.75,71.875,47.57159423828125,211855448
2006-05-01,71.88249969482422,77.125,44.787498474121094,64.98249816894531,43.29067611694336,265081760
2006-08-01,64.75,80.25,57.619998931884766,77.79499816894531,51.82624053955078,193836944
2006-11-01,77.875,90.625,64.67500305175781,81.0625,54.364776611328125,243824160
2007-02-01,81.7874984741211,89.3499984741211,63.67499923706055,83.5625,56.744842529296875,348072696
2007-05-01,83.5625,91.36250305175781,76.125,78.36250305175781,53.53301239013672,203899656
2007-08-01,76.5,83.4749984741211,61.07500076293945,78.76249694824219,53.8062858581543,243117904
2007-11-01,78.76249694824219,83.875,46.26250076293945,60.412498474121094,41.543792724609375,269783056
2008-02-01,60.0,75.0,56.900001525878906,72.11250305175781,50.345462799072266,215824316
2008-05-01,71.17500305175781,81.07499694824219,47.51250076293945,50.087501525878906,35.23003005981445,228818536
2008-08-01,49.212501525878906,65.75,28.75,43.224998474121094,30.40315055847168,197867632
2008-11-01,44.42499923706055,46.17499923706055,25.424999237060547,29.024999618530273,21.09486961364746,322832076
2009-02-01,27.787500381469727,35.875,21.662500381469727,32.525001525878906,24.06626319885254,334630140
2009-05-01,32.525001525878906,64.25,32.525001525878906,60.25,44.93146896362305,372565364
2009-08-01,60.5,88.05000305175781,59.775001525878906,76.5625,57.096527099609375,360502476
2009-11-01,76.44999694824219,97.2249984741211,68.75,86.69999694824219,64.86553955078125,249780644
2010-02-01,86.0,99.5,79.38749694824219,98.61250305175781,74.20890808105469,220789412
2010-05-01,97.5,102.5,87.2750015258789,98.05000305175781,73.97638702392578,253531628
2010-08-01,99.13749694824219,113.875,94.19999694824219,100.94999694824219,76.16433715820312,218592364
2010-11-01,101.2874984741211,129.28750610351562,91.92500305175781,122.6875,93.11432647705078,226617768
2011-02-01,123.5999984741211,132.0,106.375,130.3000030517578,99.28937530517578,248936000
2011-05-01,130.75,131.72500610351562,109.98750305175781,121.69999694824219,93.09487915039062,164984976
2011-08-01,121.7750015258789,429.3500061035156,90.0,110.9375,84.86205291748047,321119360
2011-11-01,109.25,438.75,93.1624984741211,109.4124984741211,84.10409545898438,300167532
2012-02-01,109.94999694824219,129.875,107.88749694824219,128.0124969482422,98.87368774414062,250351668
2012-05-01,128.0,131.1125030517578,113.3125,129.6374969482422,100.52664184570312,279519848
2012-08-01,129.6750030517578,154.8874969482422,129.27499389648438,152.0,117.86754608154297,300253940
2012-11-01,153.0,180.3249969482422,150.5,172.0,134.27003479003906,320694416
2013-02-01,172.4875030517578,202.5,163.0,180.35000610351562,141.1885223388672,427240388
2013-05-01,180.35000610351562,237.47500610351562,179.16250610351562,234.3874969482422,183.99209594726562,316554448
2013-08-01,237.75,294.61248779296875,217.9250030517578,273.8374938964844,214.9599151611328,355427528
2013-11-01,274.1875,367.4750061035156,260.75,365.54998779296875,287.4837951660156,288891652
2014-02-01,363.5,397.5,333.75,350.7250061035156,278.01837158203125,315371320
2014-05-01,350.7250061035156,406.25,314.0,388.7749938964844,309.0390319824219,276856348
2014-08-01,386.3125,444.0625,370.0,402.1000061035156,319.6311950683594,231508692
2014-11-01,403.75,455.0,353.75,447.9375,360.2814025878906,230989468
2015-02-01,450.0,529.2249755859375,417.54998779296875,440.2749938964844,354.1184387207031,327301648
2015-05-01,440.2749938964844,522.4749755859375,432.8999938964844,499.125,404.95928955078125,188342804
2015-08-01,476.2250061035156,498.8500061035156,405.54998779296875,435.8500061035156,353.621826171875,266687066
2015-11-01,437.5,444.75,399.0249938964844,432.875,355.1316833496094,159152726
