Date,Open,High,Low,Close,Adj Close,Volume
2017-10-01,664.0,707.7999877929688,629.0,695.3499755859375,686.1634521484375,21385305
2018-01-01,694.0,733.25,647.0,678.25,669.2893676757812,20049797
2018-04-01,681.0,774.5999755859375,647.0,674.3499755859375,665.4409790039062,34496928
2018-07-01,675.2999877929688,711.7000122070312,508.0,511.6000061035156,506.32183837890625,16564506
2018-10-01,512.0,607.1500244140625,485.0,597.8499755859375,591.6819458007812,21509724
2019-01-01,595.25,649.75,515.5499877929688,583.4000244140625,577.381103515625,37246482
2019-04-01,584.9000244140625,744.0,583.4000244140625,723.7000122070312,716.2335815429688,55420000
2019-07-01,724.7999877929688,862.4500122070312,716.0499877929688,846.4000244140625,840.4638061523438,69301581
2019-10-01,846.0,1030.0,804.0,961.5999755859375,954.8558959960938,207640754
2020-01-01,965.0,1020.0,519.4000244140625,641.0,636.50439453125,69156487
2020-04-01,641.9000244140625,820.5,627.2999877929688,806.4500122070312,800.7940673828125,98829402
2020-07-01,814.9500122070312,921.75,780.0,811.4500122070312,805.7589721679688,101786296
2020-10-01,817.0,911.0,755.25,904.25,897.9080810546875,102573237
2021-01-01,903.0,983.75,838.0,880.8499755859375,874.6721801757812,160246113
2021-04-01,881.5999755859375,1044.699951171875,864.7999877929688,1008.1500244140625,1001.0794677734375,127116751
2021-07-01,1009.0,1253.6500244140625,996.0499877929688,1215.0999755859375,1210.001953125,117663023
2021-10-01,1204.0,1273.9000244140625,1100.5999755859375,1196.0,1190.982177734375,88373770
2022-01-01,1196.0,1293.25,1003.5,1121.449951171875,1116.744873046875,82625042
2022-04-01,1119.0,1184.949951171875,1033.199951171875,1081.5999755859375,1079.06591796875,72483425
2022-07-01,1085.449951171875,1340.3499755859375,1075.0,1250.449951171875,1247.520263671875,73554868
2022-10-01,1255.5999755859375,1313.5,1167.5999755859375,1231.300048828125,1228.415283203125,54834989
2023-01-01,1230.0,1330.0,1054.0,1101.0999755859375,1098.520263671875,87353539
2023-04-01,1100.0,1315.449951171875,1090.5999755859375,1306.9000244140625,1306.9000244140625,64539789
2023-07-01,1307.949951171875,1393.0,1251.6500244140625,1305.4000244140625,1305.4000244140625,66856065
2023-10-01,1305.4000244140625,1438.550048828125,1264.3499755859375,1409.699951171875,1409.699951171875,36389905
